#,customer_id,created_at_date,order_number,amount
21189,ulpxlkpj66l8g,2021-06-10 02:52:36.550000,GV62740,1800
21190,eut2nkp05cuq7,2021-06-10 05:16:43.355000,GV62765,3390
21191,1xh60ckd7ykpqfbje1,2021-06-10 04:53:32.436000,GV62753,359
21192,1xh60cki7pkj2px6gg,2021-06-10 05:19:27.039000,GV62766,1260
21193,48rj8q2mkpqgcy9t,2021-06-10 05:23:31.002000,GV62767,1860
21194,48rj8q2mkppuluqu,2021-06-10 05:28:37.187000,GV62768,1800
21195,oyiimkp6e2mxr,2021-06-10 04:59:42.102000,GV62756,2750
21196,1xh60ck9lzkjws2jfy,2021-06-10 03:58:26.644000,GV62748,1860
21197,43oagmkkq7ehoi,2021-06-10 03:43:07.325000,GV62747,4500
21198,1xh60ck1pzkp6wwtcf,2021-06-10 05:02:00.619000,GV62759,3300
21199,48rj8q2mkpqeto4w,2021-06-10 05:01:12.678000,GV62757,1400
21200,bbylh8mkpbkr02b,2021-06-10 05:10:15.135000,GV62763,2210
21201,rphnxnkpgni5mt,2021-06-10 05:03:37.206000,GV62760,660
21202,48rj8q2mkppvt06q,2021-06-10 05:05:15.728000,GV62761,2150
21203,1xh60cki7pkj2prvfq,2021-06-10 04:53:02.844000,GV62752,1800
21204,1xh60ckd7ykpqfrs7t,2021-06-10 05:05:23.467000,GV62762,359
21205,6os3gumkpaahy9v,2021-06-10 05:16:33.467000,GV62764,2150
21206,48rj8q2mkppvhzgo,2021-06-10 04:48:00.111000,GV62751,1400
21207,48rj8q2mkppvt06q,2021-06-10 05:01:43.532000,GV62758,2210
21208,1xh60ckarvkk890g0h,2021-06-10 02:41:16.629000,GV62737,3390
21209,1xh60cki7pkj2ptmrx,2021-06-10 05:34:38.653000,GV62769,5900
21210,48rj8q2mkpqhgojf,2021-06-10 06:00:05.793000,GV62774,299
21211,oyiimkp76urr0,2021-06-10 06:25:25.664000,GV62778,2800
21212,12dtsnlknvufl1g,2021-06-10 06:52:30.320000,GV62787,2210
21213,1xh60ckd7ykpqjhmhn,2021-06-10 06:48:16.029000,GV62786,0
21214,1xh60ckgcnkoi2z5zw,2021-06-10 06:35:28.866000,GV62781,360
21215,12dtsnlknwp6een,2021-06-10 06:36:18.931000,GV62782,1860
21216,1ik1dtlkplhf0z4,2021-06-10 07:03:06.530000,GV62790,299
21217,2m2ocnkmktdhxv,2021-06-10 07:06:57.066000,GV62791,1200
21218,1xh60ckho2kqcjrg2m,2021-06-10 06:38:33.712000,GV62785,957
21219,1xh60ckciakjbhytxn,2021-06-10 06:24:01.708000,GV62777,1200
21220,fbh1welkpoczvij,2021-06-10 05:39:11.799000,GV62771,499
21221,48rj8q2mkpqhsuuc,2021-06-10 06:06:27.427000,GV62775,1400
21222,48rj8q2mkpqhmxbe,2021-06-10 06:34:46.032000,GV62780,2210
21223,oyiimkp5sb8e3,2021-06-10 06:25:44.863000,GV62779,459
21224,48rj8q2mkpqd4ud7,2021-06-10 05:37:05.562000,GV62770,1860
21225,48rj8q2mkpqhmvmo,2021-06-10 06:38:17.698000,GV62784,1460
21226,6os3gumkp815szc,2021-06-10 06:57:06.308000,GV62788,3390
21227,6os3gumkp9z8brp,2021-06-10 06:36:52.910000,GV62783,2150
21228,1xh60cki7pkj2q1462,2021-06-10 06:16:53.009000,GV62776,1460
21229,15ee6qlkkwm0g4l,2021-06-10 07:02:09.296000,GV62789,3300
21230,1xh60ckarvkkbd77hd,2021-06-10 05:59:09.259000,GV62773,1800
21231,fbh1welkpnfs77c,2021-06-10 05:56:15.748000,GV62772,3390
21232,48rj8q2mkpqfg0fy,2021-06-10 07:15:47.802000,GV62796,499
21233,fbh1welkpmf845v,2021-06-10 07:37:45.615000,GV62804,1800
21234,fbh1welkpobv83i,2021-06-10 08:20:07.397000,GV62812,3300
21235,1xh60ck9lzkjyjexyr,2021-06-10 08:41:54.331000,GV62818,1460
21236,48rj8q2mkpppnotd,2021-06-10 08:17:08.295000,GV62811,1860
21237,48rj8q2mkpqm8bze,2021-06-10 08:10:11.945000,GV62810,660
21238,3s7xdyenkocqkf8m,2021-06-10 07:26:10.385000,GV62800,299
21239,fbh1welkpm6huhq,2021-06-10 07:14:40.218000,GV62794,0.01
21240,h7nclkoprh88c,2021-06-10 09:07:07.442000,GV62823,2210
21241,48rj8q2mkpqmvww8,2021-06-10 08:37:35.257000,GV62815,3390
21242,rphnxnkpf6sp29,2021-06-10 07:15:55.997000,GV62797,1460
21243,1xh60ckd7ykpqkv7pb,2021-06-10 07:27:47.262000,GV62801,1460
21244,48rj8q2mkpqkb70b,2021-06-10 07:36:50.630000,GV62803,2210
21245,fbh1welkpnqrdkk,2021-06-10 08:25:06.165000,GV62814,1860
21246,1xh60ckd7ykpqnejy1,2021-06-10 08:38:59.910000,GV62817,359
21247,h7nclkowxclqe,2021-06-10 07:14:37.815000,GV62793,3390
21248,1xh60ckd7ykpqkikhp,2021-06-10 07:17:29.760000,GV62798,1860
21249,48rj8q2mkpqk0dhv,2021-06-10 07:15:43.432000,GV62795,2150
21250,1xh60ckab2kltrsjj9,2021-06-10 08:02:59.841000,GV62808,3390
21251,48rj8q2mkpqlrh9c,2021-06-10 08:05:38.311000,GV62809,2210
21252,ulpxlkpi53xp1,2021-06-10 08:23:41.800000,GV62813,0.01
21253,48rj8q2mkpqkjnbq,2021-06-10 07:22:46.215000,GV62799,1860
21254,48rj8q2mkpqkv94u,2021-06-10 07:31:08.997000,GV62802,1460
21255,48rj8q2mkpql0kfq,2021-06-10 07:42:32.984000,GV62805,299
21256,fbh1welkpo8o3a0,2021-06-10 07:44:21.614000,GV62806,2748
21257,48rj8q2mkpqn1rgd,2021-06-10 08:46:44.368000,GV62820,9100
21258,1xh60cki7pkj2pzhc7,2021-06-10 08:46:49.199000,GV62821,299
21259,1xh60ckg98ko35wmeu,2021-06-10 08:43:48.004000,GV62819,3300
21260,48rj8q2mkpqqek5u,2021-06-10 10:06:24.875000,GV62838,359
21261,1xh60ck9lzkjwmnahw,2021-06-10 10:07:07.991000,GV62839,299
21262,3s7xdyenkod9edbu,2021-06-10 09:38:51.696000,GV62832,1860
21263,1xh60ckd7ykpqozzb7,2021-06-10 09:28:50.113000,GV62829,3390
21264,bdzc8jlknttvtq6,2021-06-10 08:49:24.643000,GV62822,2210
21265,eut2nkozy9bmv,2021-06-10 09:20:16.528000,GV62827,299
21266,wsw4lkl9gkeka,2021-06-10 10:41:18.808000,GV62856,1400
21267,48rj8q2mkppcg445,2021-06-10 09:59:30.774000,GV62835,359
21268,48rj8q2mkpqp6xy3,2021-06-10 09:31:45.401000,GV62830,359
21269,1xh60ckd7ykpqqp2le,2021-06-10 10:11:11.207000,GV62841,3390
21270,43oagmkknxcvdu,2021-06-10 10:03:28.941000,GV62837,1400
21271,48rj8q2mkpqn81fc,2021-06-10 08:38:39.765000,GV62816,1400
21272,48rj8q2mkpqohasw,2021-06-10 09:11:23.550000,GV62825,2150
21273,48rj8q2mkpqphxo2,2021-06-10 09:41:53.546000,GV62833,1860
21274,48rj8q2mkpqpnz1a,2021-06-10 09:44:47.453000,GV62834,3390
21275,h7nclkol3ei1d,2021-06-10 10:02:47.805000,GV62836,3300
21276,h7nclkopjbqsx,2021-06-10 10:10:58.114000,GV62840,2150
21277,fbh1welkpmch6rr,2021-06-10 10:12:11.111000,GV62842,299
21278,bbylh8mkpbiddki,2021-06-10 09:11:14.817000,GV62824,2210
21279,48rj8q2mkpqoxtuh,2021-06-10 09:25:29.638000,GV62828,359
21280,48rj8q2mkpqqt34k,2021-06-10 10:15:21.284000,GV62843,1260
21281,48j1dtlko4l1jfo,2021-06-10 07:52:02.056000,GV62807,1860
21282,1xh60ckg98ko3r5mrs,2021-06-10 11:05:55.935000,GV62865,0.01
21283,1xh60cki7pkj2pn6i0,2021-06-10 10:17:08.187000,GV62844,1400
21284,48rj8q2mkpqr3usg,2021-06-10 10:32:49.133000,GV62853,2210
21285,48rj8q2mkpqrqefd,2021-06-10 10:47:28.814000,GV62857,2150
21286,1xh60ck9lzkk1j7ry4,2021-06-10 10:24:54.244000,GV62847,1460
21287,1xh60ckd7ykpqr2260,2021-06-10 10:20:51.034000,GV62845,1860
21288,14cslklynibik,2021-06-10 10:30:50.399000,GV62852,3300
21289,oyiimkp5u23cp,2021-06-10 10:48:19.953000,GV62858,1400
21290,48rj8q2mkpqrilmf,2021-06-10 10:49:19.046000,GV62859,660
21291,48rj8q2mkpqs487v,2021-06-10 10:55:03.313000,GV62862,998
21292,48rj8q2mkpqsfk8c,2021-06-10 11:03:20.813000,GV62864,299
21293,48rj8q2mkpqs0dh2,2021-06-10 10:53:18.427000,GV62860,1460
21294,69tbscmkpc6zsjz,2021-06-10 10:27:26.832000,GV62848,2150
21295,48rj8q2mkpqrilmf,2021-06-10 10:39:16.923000,GV62854,1860
21296,lhg2glklcg667u,2021-06-10 09:33:09.114000,GV62831,2150
21297,48rj8q2mkppvypsr,2021-06-10 10:41:02.481000,GV62855,1800
21298,fbh1welkpogqtj0,2021-06-10 11:01:05.842000,GV62863,3300
21299,48rj8q2mkpqqor3k,2021-06-10 10:29:38.714000,GV62850,1860
21300,48rj8q2mkpqr07jk,2021-06-10 10:23:28.806000,GV62846,1260
21301,48rj8q2mkpqrangs,2021-06-10 10:29:58.048000,GV62851,299
21302,48rj8q2mkpqr09te,2021-06-10 10:54:59.973000,GV62861,1860
21303,48rj8q2mkpqr7z8p,2021-06-10 10:28:37.819000,GV62849,1260
21304,1xh60cki7pkj2py6xy,2021-06-10 09:20:13.076000,GV62826,1800
21305,48rj8q2mkpqsvdnj,2021-06-10 11:33:17.302000,GV62868,1460
21306,1xh60ckd7ykpqsyll9,2021-06-10 11:14:10.275000,GV62866,1860
21307,1o8i1lkn0cfbpx,2021-06-10 11:16:17.028000,GV62867,2210
21308,ulpxlkph826pa,2021-06-10 11:35:41.668000,GV62869,0.01
21309,48rj8q2mkpqkzgv8,2021-06-10 11:39:49.770000,GV62870,3390
21310,15ee6qlkkxk3hs4,2021-06-10 11:53:59.709000,GV62872,2150
21311,h7nclkonuv94v,2021-06-10 12:07:55.923000,GV62873,3390
21312,48rj8q2mkpquyl2n,2021-06-10 12:13:06.794000,GV62874,1260
21313,1o8i1lkn2wqs9a,2021-06-10 11:45:11.387000,GV62871,2210
21314,48rj8q2mkpqv0p3m,2021-06-10 12:13:15.331000,GV62875,359
21315,h7nclkou2rlg8,2021-06-10 12:17:35.206000,GV62876,360
21316,ulpxlkpkxg6q6,2021-06-10 12:41:37.422000,GV62883,1800
21317,1xh60ckd7ykpqvejm3,2021-06-10 12:24:44.643000,GV62878,2150
21318,48rj8q2mkpqvhirh,2021-06-10 12:27:10.162000,GV62879,1460
21319,l9vmlkls126d2,2021-06-10 12:51:35.512000,GV62887,3300
21320,fbh1welkpmpfrks,2021-06-10 12:51:45.998000,GV62888,1460
21321,rphnxnkpdj0uv9,2021-06-10 13:01:46.445000,GV62889,3300
21322,48rj8q2mkppao73p,2021-06-10 13:02:07.396000,GV62890,299
21323,oyiimkp2uxrr2,2021-06-10 13:06:35.401000,GV62891,3300
21324,48rj8q2mkpqixn1z,2021-06-10 13:11:22.898000,GV62892,300
21325,48rj8q2mkpqx41kh,2021-06-10 13:15:19.163000,GV62893,2660
21326,1xh60ck9hbkopkupbb,2021-06-10 12:50:28.771000,GV62886,1860
21327,48rj8q2mkpqx7dop,2021-06-10 13:22:42.901000,GV62894,299
21328,oyiimkp2xp3y2,2021-06-10 13:25:06.873000,GV62895,2150
21329,6os3gumkp7y6m0d,2021-06-10 13:32:26.153000,GV62896,3300
21330,fbh1welkpn0q4m6,2021-06-10 13:38:11.629000,GV62897,2050
21331,eut2nkozosfv5,2021-06-10 13:38:51.854000,GV62898,1200
21332,48rj8q2mkpqyebbz,2021-06-10 13:50:34.969000,GV62899,1860
21333,48rj8q2mkpqixn1z,2021-06-10 13:52:37.493000,GV62900,1
21334,h7nclkorm8wsy,2021-06-10 13:57:38.415000,GV62901,2150
21335,48rj8q2mkppp7hh2,2021-06-10 14:01:45.119000,GV62902,2210
21336,48rj8q2mkpqz2kyx,2021-06-10 14:08:51.639000,GV62903,399
21337,1xh60ckd7ykpqzacwy,2021-06-10 14:12:33.656000,GV62904,299
21338,3s7xdyenkoee88k5,2021-06-10 12:41:45.499000,GV62884,1860
21339,p5glkpoyptmg,2021-06-10 12:31:15.483000,GV62881,3390
21340,1dltlknleo08h,2021-06-10 12:35:11.124000,GV62882,4000
21341,48rj8q2mkpqw93xj,2021-06-10 12:50:10.672000,GV62885,1400
21342,48rj8q2mkpqz3rog,2021-06-10 14:14:01.013000,GV62905,1800
21343,48rj8q2mkpprz4wp,2021-06-10 01:25:24.450000,GV62727,1800
21344,1xh60ck7c8knfw8uaz,2021-06-10 14:16:46.385000,GV62906,1860
21345,h7nclkouv7did,2021-06-10 14:22:07.530000,GV62907,2150
21346,2wcllklpxx08z,2021-06-10 02:03:59.836000,GV62730,1460
21347,48rj8q2mkppibdsr,2021-06-10 02:13:14.516000,GV62731,2210
21348,6os3gumkp7xe1wm,2021-06-10 02:22:47.021000,GV62732,3390
21349,48rj8q2mkpr0sqcd,2021-06-10 15:09:46.520000,GV62913,1860
21350,1xh60ck9lzkjphro50,2021-06-10 15:11:35.743000,GV62914,1860
21351,48rj8q2mkpr156v2,2021-06-10 15:12:07.337000,GV62915,359
21352,1xh60ckd7ykpr0sx6f,2021-06-10 15:15:23.181000,GV62916,2150
21353,48rj8q2mkpr1egcv,2021-06-10 15:20:20.905000,GV62917,1860
21354,48rj8q2mkpqxzck4,2021-06-10 15:22:18.320000,GV62918,499
21355,1xh60ckd7ykpr23j4g,2021-06-10 15:32:52.736000,GV62919,359
21356,48rj8q2mkpr29yz2,2021-06-10 15:37:41.337000,GV62920,500
21357,1xh60ckd7ykpr2enhy,2021-06-10 15:39:23.719000,GV62921,1860
21358,h7nclkoqncmle,2021-06-10 15:43:43.907000,GV62922,1800
21359,48rj8q2mkpr2g3tw,2021-06-10 15:46:58.266000,GV62923,359
21360,1o8i1lkn2wqs9a,2021-06-10 15:57:52.848000,GV62924,3390
21361,48rj8q2mkpql3mbv,2021-06-10 16:07:40.451000,GV62925,2210
21362,48rj8q2mkpr3elty,2021-06-10 16:13:49.351000,GV62926,559
21363,wsw4lkl8yhsmb,2021-06-10 16:22:04.779000,GV62927,5900
21364,1xh60ckab2klsvfwmo,2021-06-10 16:24:50.929000,GV62928,2210
21365,wsw4lkl9245vb,2021-06-10 16:26:52.606000,GV62929,3300
21366,48rj8q2mkpr3vh44,2021-06-10 16:31:48.908000,GV62930,1860
21367,48rj8q2mkpr4dp3n,2021-06-10 16:36:49.405000,GV62931,299
21368,48rj8q2mkppc0ip9,2021-06-10 14:40:45.320000,GV62909,1860
21369,1xh60cki7pkj2pgxde,2021-06-10 14:49:02.992000,GV62910,359
21370,pl9zbcvlkpm0df9z,2021-06-10 15:06:01.820000,GV62911,1800
21371,48rj8q2mkpr0pzor,2021-06-10 15:08:13.540000,GV62912,7399
21372,1xh60ckd7ykpr4nlpb,2021-06-10 16:41:59.040000,GV62934,1860
21373,1xh60ck9lzkjohbb7k,2021-06-10 16:43:11.316000,GV62935,1860
21374,6os3gumkp9kofmu,2021-06-10 16:44:58.767000,GV62936,2210
21375,48rj8q2mkppq950k,2021-06-10 16:48:18.719000,GV62937,3410
21376,1xh60ckd7ykpqdz69b,2021-06-10 04:16:14.672000,GV62749,3390
21377,48rj8q2mkpqf9gfz,2021-06-10 04:53:53.974000,GV62754,359
21378,1o8i1lkn9ta9r6,2021-06-10 04:25:36.776000,GV62750,1400
21379,48rj8q2mkpqf72ck,2021-06-10 04:58:00.213000,GV62755,1460
21380,48rj8q2mkpr4rgyj,2021-06-10 16:49:42.404000,GV62938,459
21381,ulpxlkpjey1jv,2021-06-10 16:52:53.381000,GV62940,499
21382,1ik1dtlkpldpjar,2021-06-10 16:54:17.202000,GV62941,1400
21383,1xh60ck9c6kjf6v2ip,2021-06-10 16:59:33.125000,GV62942,3390
21384,48rj8q2mkpr2yp9p,2021-06-10 17:02:16.034000,GV62943,2860
21385,48rj8q2mkpr582h7,2021-06-10 17:17:56.309000,GV62944,3990
21386,h7nclkowgagpm,2021-06-10 16:38:18.509000,GV62932,299
21387,1xh60ckd7ykpr4l688,2021-06-10 16:40:09.619000,GV62933,1460
21388,48rj8q2mkpr4tvip,2021-06-10 16:52:23.539000,GV62939,1860
21389,3l0yflklf0gjyr,2021-06-10 17:52:59.820000,GV62950,299
21390,48rj8q2mkpr76igh,2021-06-10 17:54:13.898000,GV62951,2210
21391,fbh1welkpnzil1b,2021-06-10 17:58:21.974000,GV62952,3600
21392,48rj8q2mkpr7hhf0,2021-06-10 18:02:52.807000,GV62953,658
21393,48rj8q2mkpr7d5tn,2021-06-10 18:05:44.265000,GV62954,1800
21394,fbh1welkpnzil1b,2021-06-10 18:08:31.487000,GV62955,1
21395,48rj8q2mkppu7rl4,2021-06-10 18:11:15.651000,GV62956,5500
21396,48rj8q2mkpr7qikq,2021-06-10 18:13:24.262000,GV62957,660
21397,48rj8q2mkpr7ztj1,2021-06-10 18:18:28.227000,GV62958,1860
21398,1xh60ckciakjbbfgzb,2021-06-10 18:21:47.250000,GV62959,3390
21399,1xh60ckciakjavdej6,2021-06-10 18:24:29.844000,GV62960,3300
21400,48rj8q2mkpr81ntt,2021-06-10 18:26:28.284000,GV62961,4500
21401,48rj8q2mkpr8ggio,2021-06-10 18:32:12.695000,GV62962,359
21402,43oagmkks6rmw4,2021-06-10 18:32:42.202000,GV62963,300
21403,48rj8q2mkpr8dum4,2021-06-10 18:40:14.910000,GV62964,1800
21404,48rj8q2mkpr8y6wh,2021-06-10 18:43:11.892000,GV62965,359
21405,1xh60ckciakj9tbg9e,2021-06-10 18:46:08.903000,GV62966,299
21406,1xh60ckd7ykpr9ieli,2021-06-10 18:57:47.680000,GV62967,1260
21407,1xh60ck9lzkk16jn26,2021-06-10 18:58:16.620000,GV62968,1860
21408,48rj8q2mkpqtwraz,2021-06-10 17:29:00.917000,GV62946,359
21409,1xh60cki7pkj2pkvtg,2021-06-10 17:33:29.916000,GV62947,1460
21410,1xh60cki7pkj2py7oh,2021-06-10 17:37:18.614000,GV62948,1860
21411,1xh60cki7pkj2pmk6j,2021-06-10 17:46:30.591000,GV62949,3390
21412,eut2nkp1dnrp8,2021-06-10 19:01:57.088000,GV62969,1460
21413,48rj8q2mkpr9yqx3,2021-06-10 19:10:51.238000,GV62970,1860
21414,h7nclkorjnyhg,2021-06-10 20:33:28.744000,GV62979,299
21415,48rj8q2mkprd6l4z,2021-06-10 20:43:40.505000,GV62980,1860
21416,48rj8q2mkprcy3ja,2021-06-10 20:47:31.632000,GV62981,1460
21417,1xh60ckd7ykprgw1w6,2021-06-10 22:24:08.724000,GV62982,1460
21418,48rj8q2mkprifhbi,2021-06-10 23:14:37.847000,GV62983,3390
21419,48rj8q2mkpraahg9,2021-06-10 19:24:36.882000,GV62971,1260
21420,3s7xdyenkofykgsa,2021-06-10 19:31:34.310000,GV62972,2210
21421,fbh1welkpogrvk9,2021-06-10 19:33:11.276000,GV62973,2210
21422,h7nclkore9n2e,2021-06-10 19:33:51.389000,GV62974,1860
21423,103k1mkpcysc6l,2021-06-10 19:37:48.863000,GV62975,300
21424,1xh60ckd7ykprc9b8x,2021-06-10 20:14:20.302000,GV62976,1260
21425,48rj8q2mkprckw7a,2021-06-10 20:25:59.248000,GV62977,1400
21426,1xh60ck9lzkk1p4stw,2021-06-10 20:28:47.830000,GV62978,2210
21427,48rj8q2mkpphqe3w,2021-06-11 01:04:50.382000,GV62987,1800
21428,rphnxnkpgekpfj,2021-06-11 01:46:31.808000,GV62992,1400
21429,1o8i1lkn6p5hq8,2021-06-11 02:49:45.061000,GV63004,360
21430,1xh60ckd7ykprmkcnf,2021-06-11 01:03:01.522000,GV62986,1460
21431,1xh60ckd7ykprpr08g,2021-06-11 02:33:08.495000,GV63002,1200
21432,1xh60ck9hbkosti1l5,2021-06-10 17:20:16.450000,GV62945,1460
21433,ulpxlkpkwky17,2021-06-11 00:16:28.804000,GV62984,300
21434,1xh60ck9lzkk0l9386,2021-06-11 00:17:03.581000,GV62985,299
21435,48rj8q2mkprnxnl2,2021-06-11 01:51:55.427000,GV62995,600
21436,48rj8q2mkprnt9mn,2021-06-11 01:52:36.675000,GV62996,1400
21437,48rj8q2mkprn74m5,2021-06-11 01:31:40.325000,GV62988,299
21438,48rj8q2mkprngdo1,2021-06-11 01:32:50.910000,GV62989,1400
21439,rphnxnkpfbmclt,2021-06-11 01:50:45.621000,GV62993,360
21440,1xh60cki7pkj2pqj7u,2021-06-11 02:20:25.312000,GV63001,660
21441,fbh1welkpmjsmdr,2021-06-11 02:15:59.223000,GV62999,3300
21442,1xh60cki7pkj2pulmj,2021-06-11 01:51:21.578000,GV62994,3390
21443,48rj8q2mkprpnzp7,2021-06-11 02:33:26.430000,GV63003,1200
21444,fbh1welkpn9am4d,2021-06-11 01:34:18.652000,GV62990,2150
21445,48rj8q2mkprobcno,2021-06-11 01:53:56.913000,GV62997,1460
21446,48rj8q2mkpra4424,2021-06-11 02:57:02.048000,GV63006,1400
21447,48rj8q2mkprqaj9x,2021-06-11 02:56:49.926000,GV63005,2800
21448,h7nclkou53p7y,2021-06-11 02:19:57.996000,GV63000,3390
21449,1xh60ckd7ykplzozl9,2021-06-11 01:42:01.778000,GV62991,1800
21450,48rj8q2mkprs1aeu,2021-06-11 03:37:57.146000,GV63018,1260
21451,3l0yflklmb5hrd,2021-06-11 03:38:38.294000,GV63019,1860
21452,48rj8q2mkprt4p44,2021-06-11 04:10:32.205000,GV63026,299
21453,1xh60ckd7ykprszd0o,2021-06-11 04:03:18.038000,GV63022,2210
21454,1boednkmn2xtcy,2021-06-11 03:32:00.210000,GV63017,1860
21455,48rj8q2mkprs9ug8,2021-06-11 04:07:24.531000,GV63024,299
21456,48rj8q2mkprqgxii,2021-06-11 03:02:27.163000,GV63009,2210
21457,oyiimkp78nxk3,2021-06-11 03:41:09.070000,GV63020,299
21458,48rj8q2mkprsnokv,2021-06-11 04:10:00.715000,GV63025,299
21459,rphnxnkpgarggg,2021-06-11 03:05:21.445000,GV63011,1
21460,48rj8q2mkpqgt61e,2021-06-11 04:04:46.562000,GV63023,1800
21461,3l0yflklitk1ov,2021-06-11 03:02:46.894000,GV63010,1200
21462,48rj8q2mkprr6a2f,2021-06-11 03:18:45.931000,GV63014,499
21463,48rj8q2mkprt91wg,2021-06-11 04:12:19.512000,GV63027,658
21464,1o8i1lkn6p5hq8,2021-06-11 03:17:48.994000,GV63013,1460
21465,48rj8q2mkpqum24o,2021-06-11 03:29:17.915000,GV63016,2210
21466,48rj8q2mkpr50emy,2021-06-11 02:08:46.548000,GV62998,299
21467,1xh60cki7pkj2pu17z,2021-06-11 04:01:58.205000,GV63021,1860
21468,48rj8q2mkpr2hghd,2021-06-11 04:14:24.717000,GV63028,1260
21469,vojwml7lkmow99hj,2021-06-11 04:15:19.597000,GV63029,1400
21470,lbs7dymkokdrjr7,2021-06-11 03:02:08.825000,GV63008,1860
21471,48rj8q2mkprqoxvq,2021-06-11 03:01:33.948000,GV63007,299
21472,fbh1welkpm7lhld,2021-06-11 03:09:36.554000,GV63012,600
21473,48rj8q2mkprtw9zl,2021-06-11 04:31:06.059000,GV63034,359
21474,48rj8q2mkprs3ewx,2021-06-11 05:12:38.310000,GV63044,2600
21475,48rj8q2mkpruxdjs,2021-06-11 05:02:31.185000,GV63039,2150
21476,fbh1welkpnna0on,2021-06-11 04:49:49.418000,GV63037,359
21477,48rj8q2mkpru3xdw,2021-06-11 04:39:01.614000,GV63035,660
21478,48rj8q2mkprteqgz,2021-06-11 04:16:35.119000,GV63030,1260
21479,48rj8q2mkppgk0tc,2021-06-11 05:17:26.768000,GV63047,1860
21480,3l0yflklivmvf9,2021-06-11 05:17:41.511000,GV63048,2210
21481,bdzc8jlknti3yfw,2021-06-11 04:26:46.683000,GV63032,3300
21482,oyiimkp4k7l3t,2021-06-11 05:26:45.302000,GV63050,2460
21483,48rj8q2mkpruuag3,2021-06-11 05:02:36.371000,GV63040,2159
21484,1xh60ckayukj589e1d,2021-06-11 05:20:22.616000,GV63049,1400
21485,48rj8q2mkpruxuln,2021-06-11 05:00:42.488000,GV63038,1860
21486,1xh60cki7pkj2plsyx,2021-06-11 05:03:40.941000,GV63041,1860
21487,bdzc8jlknu4gqer,2021-06-11 05:04:29.628000,GV63042,1800
21488,h7nclkoy128ss,2021-06-11 04:19:39.069000,GV63031,2549
21489,48rj8q2mkprueore,2021-06-11 04:46:10.302000,GV63036,1860
21490,1xh60ckarvkk9palkm,2021-03-10 16:28:38.379000,GV42449,1860
21491,4s7jglkmlqdnyl,2021-06-11 04:29:42.301000,GV63033,1260
21492,48rj8q2mkprvg8vs,2021-06-11 05:13:36.785000,GV63045,3390
21493,1xh60ck65ykn0f7d3a,2021-06-11 05:06:33.413000,GV63043,1800
21494,bdzc8jlknqviz1l,2021-06-11 05:15:11.776000,GV63046,1700
21495,48rj8q2mkprrdlne,2021-06-11 03:20:49.164000,GV63015,359
21496,48rj8q2mkpqkj5si,2021-06-11 05:38:49.004000,GV63052,359
21497,1xh60cki7pkj2py742,2021-06-11 05:51:50.982000,GV63057,3390
21498,lbs7dymkoithdmm,2021-06-11 06:05:15.460000,GV63060,2860
21499,14cslkm0g8en4,2021-06-11 06:10:48.277000,GV63061,3000
21500,1xh60cki7pkj2pwfju,2021-06-11 07:17:22.978000,GV63072,3390
21501,48rj8q2mkpry4nqp,2021-06-11 06:33:34.174000,GV63068,1860
21502,hfblkoaw2fj1,2021-06-11 05:51:30.331000,GV63056,2210
21503,48rj8q2mkprxeb17,2021-06-11 06:15:43.334000,GV63062,299
21504,48rj8q2mkprwebyu,2021-06-11 05:48:20.077000,GV63055,2150
21505,48rj8q2mkprwpikg,2021-06-11 05:54:58.166000,GV63058,1460
21506,oyiimkp3hbncf,2021-06-11 07:30:31.895000,GV63073,2800
21507,1xh60cki7pkj2punkl,2021-06-11 07:15:43.712000,GV63071,2210
21508,eut2nkozf5ick,2021-06-11 06:18:46.651000,GV63063,1800
21509,oyiimkp6h6whf,2021-06-11 07:33:24.521000,GV63074,2210
21510,48rj8q2mkprxr0x5,2021-06-11 06:19:04.716000,GV63064,1460
21511,1xh60cki7pkj2pwfju,2021-06-11 06:25:28.050000,GV63065,2210
21512,48rj8q2mkprxcg6u,2021-06-11 06:28:59.985000,GV63066,299
21513,bdzc8jlknn307wi,2021-06-11 05:39:52.365000,GV63053,3410
21514,48rj8q2mkprw6wgt,2021-06-11 05:35:09.801000,GV63051,3390
21515,48rj8q2mkpqq0799,2021-06-11 05:46:31.281000,GV63054,299
21516,48rj8q2mkpqii30x,2021-06-11 06:04:18.765000,GV63059,3300
21517,48rj8q2mkppscgva,2021-06-11 06:31:48.496000,GV63067,359
21518,48rj8q2mkprzi28x,2021-06-11 07:10:19.919000,GV63070,299
21519,48rj8q2mkpr0dcds,2021-06-11 06:50:51.529000,GV63069,1860
21520,3s7xdyenkog12n92,2021-06-11 07:54:55.574000,GV63077,1860
21521,bdzc8jlknsp5xzg,2021-06-11 09:05:45.354000,GV63089,1800
21522,48rj8q2mkps0nuim,2021-06-11 08:28:11.408000,GV63081,3390
21523,1xh60cki7pkj2pq4rf,2021-06-11 09:00:56.484000,GV63088,3300
21524,hfblkoaa8dmo,2021-06-11 08:48:34.001000,GV63086,1800
21525,48rj8q2mkps23ql1,2021-06-11 08:28:30.443000,GV63082,3990
21526,12dtsnlknyn0n79,2021-06-11 09:25:46.185000,GV63094,1460
